osm_id,osm_type,osm_class,osm_class_type,display_name
58437,R,boundary,administrative,"Cymru / Wales, United Kingdom"
58446,R,boundary,administrative,"Alba / Scotland, United Kingdom"
58447,R,boundary,administrative,"England, United Kingdom"
5847055,R,boundary,administrative,"Sasbach, Verwaltungsgemeinschaft Achern, Ortenaukreis, Baden-Württemberg, 77880, Deutschland"
58590,R,boundary,administrative,"Wesel, Kreis Wesel, Nordrhein-Westfalen, Deutschland"
58591,R,boundary,administrative,"Xanten, Kreis Wesel, Nordrhein-Westfalen, 46509, Deutschland"
58619,R,boundary,administrative,"Kamp-Lintfort, Kreis Wesel, Nordrhein-Westfalen, 47475, Deutschland"
58974,R,boundary,administrative,Moldova
5915931,R,boundary,administrative,"Sherbrooke, Estrie, Québec, Canada"
59195,R,boundary,administrative,"Мінск, Беларусь"
59418,R,boundary,administrative,"Hannover, Region Hannover, Niedersachsen, Deutschland"
59470,R,boundary,administrative,Brasil
5952247,R,boundary,administrative,"Терек, городское поселение Терек, Терский район, Кабардино-Балкария, Северо-Кавказский федеральный округ, 361202, Россия"
5983303,R,boundary,administrative,"Garden Grove, Orange County, California, United States"
60189,R,boundary,administrative,Россия
60199,R,boundary,administrative,Україна
6037643,R,boundary,administrative,"Coatepec, Veracruz, México"
60687,R,boundary,administrative,"Gmunden, Bezirk Gmunden, Oberösterreich, 4810, Österreich"
60759,R,boundary,administrative,"Vermont, United States"
6080948,R,boundary,administrative,"کراچی ڈویژن, سندھ, پاکستان"
611084,R,boundary,administrative,"Bad Kreuznach, Landkreis Bad Kreuznach, Rheinland-Pfalz, Deutschland"
61315,R,boundary,administrative,"Massachusetts, United States"
61320,R,boundary,administrative,"New York, United States"
61945,R,boundary,administrative,"Haltern am See, Kreis Recklinghausen, Nordrhein-Westfalen, 45721, Deutschland"
62149,R,boundary,administrative,United Kingdom
62273,R,boundary,administrative,Éire / Ireland
6232940,R,boundary,administrative,"Sacramento, Sacramento County, California, United States"
62347,R,boundary,administrative,"Ludwigshafen am Rhein, Rheinland-Pfalz, Deutschland"
62350,R,boundary,administrative,"Mittelsachsen, Sachsen, Deutschland"
62356,R,boundary,administrative,"Landkreis Erding, Bayern, Deutschland"
62363,R,boundary,administrative,"Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
62369,R,boundary,administrative,"Potsdam, Brandenburg, Deutschland"
62372,R,boundary,administrative,"Saarland, Deutschland"
62374,R,boundary,administrative,"Fürth, Bayern, Deutschland"
62385,R,boundary,administrative,"Mülheim an der Ruhr, Nordrhein-Westfalen, Deutschland"
62390,R,boundary,administrative,"Landkreis Weißenburg-Gunzenhausen, Bayern, Deutschland"
62391,R,boundary,administrative,"Landau in der Pfalz, Rheinland-Pfalz, Deutschland"
62393,R,boundary,administrative,"Landkreis Karlsruhe, Baden-Württemberg, Deutschland"
62396,R,boundary,administrative,"Herne, Nordrhein-Westfalen, Deutschland"
62400,R,boundary,administrative,"Frankfurt am Main, Hessen, Deutschland"
62403,R,boundary,administrative,"Erlangen, Bayern, Deutschland"
62405,R,boundary,administrative,"Rostock, Mecklenburg-Vorpommern, Deutschland"
62407,R,boundary,administrative,"Augsburg, Bayern, Deutschland"
62409,R,boundary,administrative,"Oldenburg, Niedersachsen, Deutschland"
62411,R,boundary,administrative,"Regensburg, Bayern, Deutschland"
62418,R,boundary,administrative,"Wolfsburg, Niedersachsen, Deutschland"
62422,R,boundary,administrative,"Berlin, Deutschland"
62423,R,boundary,administrative,"Kreis Mettmann, Nordrhein-Westfalen, Deutschland"
62428,R,boundary,administrative,"München, Bayern, Deutschland"
62430,R,boundary,administrative,"Cottbus - Chóśebuz, Brandenburg, Deutschland"
62453,R,boundary,administrative,"Worms, Rheinland-Pfalz, Deutschland"
62456,R,boundary,administrative,"Duisburg, Nordrhein-Westfalen, Deutschland"
62464,R,boundary,administrative,"Würzburg, Bayern, Deutschland"
62465,R,boundary,administrative,"Landkreis Würzburg, Bayern, Deutschland"
62467,R,boundary,administrative,"Sachsen, Deutschland"
62470,R,boundary,administrative,"Brandenburg an der Havel, Brandenburg, Deutschland"
62478,R,boundary,administrative,"Wuppertal, Nordrhein-Westfalen, Deutschland"
62481,R,boundary,administrative,"Magdeburg, Sachsen-Anhalt, Deutschland"
62484,R,boundary,administrative,"Landshut, Bayern, Deutschland"
62488,R,boundary,administrative,"Oberhavel, Brandenburg, Deutschland"
62491,R,boundary,administrative,"Landkreis Wunsiedel im Fichtelgebirge, Bayern, Deutschland"
62493,R,boundary,administrative,"Weimar, Thüringen, Deutschland"
62495,R,boundary,administrative,"Ulm, Baden-Württemberg, Deutschland"
62496,R,boundary,administrative,"Wiesbaden, Hessen, Deutschland"
62504,R,boundary,administrative,"Brandenburg, Deutschland"
62508,R,boundary,administrative,"Bonn, Nordrhein-Westfalen, Deutschland"
62512,R,boundary,administrative,"Koblenz, Rheinland-Pfalz, Deutschland"
62515,R,boundary,administrative,"Landkreis Lichtenfels, Bayern, Deutschland"
62518,R,boundary,administrative,"Karlsruhe, Baden-Württemberg, Deutschland"
62523,R,boundary,administrative,"Frankfurt (Oder), Zeschdorf, Brandenburg, Deutschland"
62525,R,boundary,administrative,"Bamberg, Bayern, Deutschland"
62531,R,boundary,administrative,"Braunschweig, Niedersachsen, Deutschland"
62534,R,boundary,administrative,"Schweinfurt, Bayern, Deutschland"
62539,R,boundary,administrative,"Düsseldorf, Nordrhein-Westfalen, Deutschland"
62553,R,boundary,administrative,"Barnim, Brandenburg, Deutschland"
62559,R,boundary,administrative,"Bremen, Deutschland"
62562,R,boundary,administrative,"Emden, Niedersachsen, Deutschland"
62564,R,boundary,administrative,"Aachen, Städteregion Aachen, Nordrhein-Westfalen, Deutschland"
62577,R,boundary,administrative,"Rhein-Neckar-Kreis, Baden-Württemberg, Deutschland"
62578,R,boundary,administrative,"Köln, Nordrhein-Westfalen, Deutschland"
62581,R,boundary,administrative,"Darmstadt, Hessen, Deutschland"
62587,R,boundary,administrative,"Landkreis Lörrach, Baden-Württemberg, Deutschland"
62591,R,boundary,administrative,"Münster, Nordrhein-Westfalen, Deutschland"
62594,R,boundary,administrative,"Chemnitz, Lichtenau, Sachsen, Deutschland"
62598,R,boundary,administrative,"Kassel, Hessen, Deutschland"
62611,R,boundary,administrative,"Baden-Württemberg, Deutschland"
62630,R,boundary,administrative,"Mainz, Nieder-Olm, Rheinland-Pfalz, Deutschland"
62631,R,boundary,administrative,"Osnabrück, Niedersachsen, Deutschland"
62633,R,boundary,administrative,"Landkreis Freising, Bayern, Deutschland"
62638,R,boundary,administrative,"Halle (Saale), Sachsen-Anhalt, Deutschland"
62640,R,boundary,administrative,"Bayreuth, Bayern, Deutschland"
62643,R,boundary,administrative,"Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
62644,R,boundary,administrative,"Bochum, Nordrhein-Westfalen, Deutschland"
62646,R,boundary,administrative,"Bielefeld, Nordrhein-Westfalen, Deutschland"
62649,R,boundary,administrative,"Leipzig, Sachsen, Deutschland"
62650,R,boundary,administrative,"Hessen, Deutschland"
62652,R,boundary,administrative,"Kaiserslautern, Rheinland-Pfalz, Deutschland"
62654,R,boundary,administrative,"Ansbach, Bayern, 91522, Deutschland"
62659,R,boundary,administrative,"Salzgitter, Niedersachsen, Deutschland"
62664,R,boundary,administrative,"Landkreis Günzburg, Bayern, Deutschland"
62669,R,boundary,administrative,"Landkreis Goslar, Niedersachsen, Deutschland"
62673,R,boundary,administrative,"Landkreis Osnabrück, Niedersachsen, Deutschland"
62687,R,boundary,administrative,"Landkreis Forchheim, Bayern, Deutschland"
62691,R,boundary,administrative,"Mannheim, Baden-Württemberg, Deutschland"
62693,R,boundary,administrative,"Jena, Thüringen, Deutschland"
62701,R,boundary,administrative,"Kempten (Allgäu), Bayern, Deutschland"
62713,R,boundary,administrative,"Essen, Nordrhein-Westfalen, Deutschland"
62717,R,boundary,administrative,"Coburg, Bayern, 96450, Deutschland"
62718,R,boundary,administrative,"Bremen, Deutschland"
62724,R,boundary,administrative,"Neustadt an der Weinstraße, Rheinland-Pfalz, Deutschland"
62726,R,boundary,administrative,"Landkreis Garmisch-Partenkirchen, Bayern, Deutschland"
62734,R,boundary,administrative,"Oberhausen, Nordrhein-Westfalen, Deutschland"
62745,R,boundary,administrative,"Erfurt, Thüringen, Deutschland"
62751,R,boundary,administrative,"Heilbronn, Baden-Württemberg, Deutschland"
62768,R,boundary,administrative,"Freiburg im Breisgau, Baden-Württemberg, Deutschland"
62771,R,boundary,administrative,"Niedersachsen, Deutschland"
62772,R,boundary,administrative,"Amberg, Bayern, 92224, Deutschland"
62778,R,boundary,administrative,"Landkreis Fürth, Bayern, Deutschland"
62780,R,boundary,administrative,"Nürnberg, Bayern, Deutschland"
62782,R,boundary,administrative,"Hamburg, Deutschland"
62785,R,boundary,administrative,"Zwickau, Sachsen, Deutschland"
6308866,R,natural,mountain_range,"Spessart, Bayern, Deutschland"
63401,R,boundary,administrative,"Oststadt, Karlsruhe, Baden-Württemberg, 76131, Deutschland"
6362934,R,boundary,administrative,"Daerah Khusus Ibukota Jakarta, Jawa, Indonesia"
6426653,R,boundary,administrative,"Comunidad de Madrid, España"
6522363,R,boundary,administrative,"Ericeira, Mafra, Lisboa, Portugal"
65420,R,boundary,administrative,"Schönebeck (Elbe), Salzlandkreis, Sachsen-Anhalt, Deutschland"
65606,R,boundary,ceremonial,"Greater London, England, United Kingdom"
6571629,R,boundary,administrative,"Dallas, Dallas County, Texas, United States"
6577668,R,boundary,administrative,"Teltower Vorstadt, Potsdam, Brandenburg, 14473, Deutschland"
659747,R,boundary,administrative,"Obertshausen, Landkreis Offenbach, Hessen, 63179, Deutschland"
659838,R,boundary,administrative,"Sulzfeld, Verwaltungsgemeinschaft Sulzfeld, Landkreis Karlsruhe, Baden-Württemberg, 75056, Deutschland"
660349,R,boundary,administrative,"Bingen am Rhein, Landkreis Mainz-Bingen, Rheinland-Pfalz, 55411, Deutschland"
6663864,R,boundary,administrative,"شهر تهران, بخش مرکزی شهرستان تهران, شهرستان تهران, استان تهران, ایران"
66750,R,boundary,administrative,"Muttersholtz, Sélestat-Erstein, Bas-Rhin, Grand Est, France métropolitaine, 67600, France"
67213,R,boundary,administrative,"New Hampshire, United States"
67741,R,boundary,administrative,"La Ciotat, Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, 13600, France"
6867788,R,boundary,administrative,"Teningen (Kernort), Teningen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79331, Deutschland"
68841,R,boundary,administrative,"Ontario, Canada"
69144,R,boundary,administrative,"Lincoln, Lincolnshire, Greater Lincolnshire, England, United Kingdom"
69348,R,boundary,administrative,"Hœnheim, Strasbourg, Bas-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, 67800, France"
6966465,R,boundary,administrative,"Скопје, Општина Центар, Град Скопје, Северна Македонија"
70124,R,boundary,administrative,"Bötzingen, GVV Kaiserstuhl-Tuniberg, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, 79268, Deutschland"
70193,R,boundary,administrative,"Heuweiler, VVG der Gemeinde Gundelfingen, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Deutschland"
7081677,R,place,region,"Rrafshi i Kosovës, Kosova / Kosovo"
70967,R,boundary,administrative,"Portsmouth, Rockingham County, New Hampshire, United States"
71033,R,boundary,administrative,"Strasbourg, Bas-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, France"
7114900,R,boundary,administrative,"سكرة, معتمدية سكرة, ولاية أريانة, 2036, تونس"
71525,R,boundary,administrative,"Paris, Île-de-France, France métropolitaine, France"
7184998,R,boundary,administrative,"Ilkley, Bradford, West Yorkshire, England, United Kingdom"
7202037,R,boundary,administrative,"Dar es-Salaam, Coastal Zone, Tanzania"
7219477,R,place,island,"Flores, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
7219605,R,place,island,臺灣
722090,R,boundary,administrative,"Böblingen, Landkreis Böblingen, Baden-Württemberg, Deutschland"
722146,R,boundary,administrative,"Ehningen, Gemeindeverwaltungsverband Gärtringen/Ehningen, Landkreis Böblingen, Baden-Württemberg, 71139, Deutschland"
722150,R,boundary,administrative,"Leonberg, Landkreis Böblingen, Baden-Württemberg, 71229, Deutschland"
72594,R,boundary,administrative,Latvija
72596,R,boundary,administrative,Lietuva
7342879,R,boundary,administrative,"Karonga, Northern Region, Malawi"
73663,R,boundary,administrative,"Simonswald, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79263, Deutschland"
7392435,R,boundary,administrative,"Umeå, Umeå kommun, Västerbottens län, Sverige"
7398836,R,boundary,administrative,"Buldhana, Maharashtra, India"
7407678,R,boundary,administrative,"Santo Domingo de Guzmán, Distrito Nacional, 03201, República Dominicana"
7444,R,boundary,administrative,"Paris, Île-de-France, France métropolitaine, France"
7462,R,boundary,administrative,"Doubs, Bourgogne-Franche-Comté, France métropolitaine, France"
75110,R,boundary,administrative,"Dornbirn, Bezirk Dornbirn, Vorarlberg, Österreich"
75628,R,boundary,administrative,"Rouen, Seine-Maritime, Normandie, France métropolitaine, France"
76155,R,boundary,administrative,"Oxfordshire, England, United Kingdom"
76306,R,boundary,administrative,"Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, France"
76469,R,boundary,administrative,"Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, France"
76516,R,boundary,administrative,"Basildon, Essex, England, United Kingdom"
7681896,R,place,island,"Ireland, Éire / Ireland"
7690464,R,boundary,administrative,"Groß Schwülper, Schwülper, Samtgemeinde Papenteich, Gifhorn, Niedersachsen, 38179, Deutschland"
78290,R,boundary,administrative,"Wattens, Bezirk Innsbruck-Land, Tirol, 6112, Österreich"
7868535,R,boundary,administrative,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India"
7870163,R,boundary,administrative,"Santa Cruz County, California, United States"
78752,R,boundary,administrative,"Rust, Burgenland, 7071, Österreich"
7888990,R,boundary,administrative,"Mumbai, Mumbai Suburban, Maharashtra, India"
7902476,R,boundary,administrative,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
7903245,R,boundary,administrative,"Sainte-Julie, Marguerite-D'Youville, Montérégie, Québec, Canada"
8010070,R,boundary,administrative,"Grevenbroich, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41515, Deutschland"
8018979,R,boundary,administrative,"Schröck, Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
80357,R,boundary,administrative,"Terfens, Bezirk Schwaz, Tirol, 6123, Österreich"
80500,R,boundary,administrative,Australia
80501,R,boundary,administrative,"Western Cape, South Africa"
8186236,R,boundary,administrative,"Vigan, Ilocos Sur, Ilocos Region, 2700, Philippines"
83319,R,boundary,administrative,"Aldrans, Bezirk Innsbruck-Land, Tirol, 6071, Österreich"
83913,R,boundary,administrative,"Marckolsheim, Sélestat-Erstein, Bas-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, 67390, France"
85242,R,boundary,administrative,"Hecklingen, Salzlandkreis, Sachsen-Anhalt, 39444, Deutschland"
8649,R,boundary,administrative,"Île-de-France, France métropolitaine, France"
86538,R,boundary,administrative,"Salzburg, 5020, Österreich"
86708,R,boundary,administrative,"Linz, Oberösterreich, Österreich"
87460,R,boundary,ceremonial,"Buckinghamshire, England, United Kingdom"
87565,R,boundary,administrative,South Africa
87775,R,boundary,administrative,"Saint Lawrence County, New York, United States"
88065,R,boundary,ceremonial,"Cumbria, England, United Kingdom"
88071,R,boundary,ceremonial,"Kent, England, United Kingdom"
8813574,R,boundary,administrative,"Lennoxville, Sherbrooke, Estrie, Québec, Canada"
88210,R,boundary,administrative,Eswatini
88531,R,boundary,administrative,"Viersen, Kreis Viersen, Nordrhein-Westfalen, Deutschland"
88553,R,boundary,administrative,"Bezirk Grieskirchen, Oberösterreich, Österreich"
8896976,R,place,city,"تونس, ولاية تونس, تونس"
897671,R,boundary,administrative,"Gent, Oost-Vlaanderen, Vlaanderen, België / Belgique / Belgien"
904512,R,boundary,administrative,"Schleswig, Kreis Schleswig-Flensburg, Schleswig-Holstein, 24837, Deutschland"
90689,R,boundary,administrative,România
9071318,R,boundary,administrative,"برجا, قضاء الشوف, محافظة جبل لبنان, لبنان"
907182,R,boundary,administrative,"Sinzheim, Vereinbarte Verwaltungsgemeinschaft Sinzheim, Landkreis Rastatt, Baden-Württemberg, 76547, Deutschland"
907192,R,boundary,postal_code,"76227, Durlach, Karlsruhe, Baden-Württemberg, Deutschland"
9092218,R,boundary,administrative,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
913110,R,boundary,administrative,"香港 Hong Kong, 中国"
913223,R,boundary,postal_code,"33034, Brakel, Kreis Höxter, Nordrhein-Westfalen, Deutschland"
9134191,R,boundary,administrative,"مدينة عدن, محافظة عدن, اليمن"
915486,R,boundary,administrative,"Aalen, Verwaltungsgemeinschaft Aalen, Ostalbkreis, Baden-Württemberg, Deutschland"
9185096,R,place,city,"Nairobi, Kenya"
9274280,R,place,town,"Staines-upon-Thames, Surrey, England, United Kingdom"
9274287,R,place,town,"Egham, Runnymede, Surrey, England, United Kingdom"
929730,R,boundary,administrative,"Sauerlach, Landkreis München, Bayern, 82054, Deutschland"
932423,R,boundary,administrative,"Gilching, Landkreis Starnberg, Bayern, 82205, Deutschland"
935178,R,boundary,administrative,"Schwabmünchen, Landkreis Augsburg, Bayern, 86830, Deutschland"
935181,R,boundary,administrative,"Bad Tölz, Landkreis Bad Tölz-Wolfratshausen, Bayern, 83646, Deutschland"
935243,R,boundary,administrative,"Friedrichskoog, Marne-Nordsee, Kreis Dithmarschen, Schleswig-Holstein, 25718, Deutschland"
935838,R,boundary,administrative,"Freudenstadt, Vereinbarte Verwaltungsgemeinschaft Freudenstadt, Landkreis Freudenstadt, Baden-Württemberg, 72250, Deutschland"
936920,R,boundary,administrative,"Penzberg, Landkreis Weilheim-Schongau, Bayern, 82377, Deutschland"
936946,R,boundary,administrative,"Peißenberg, Landkreis Weilheim-Schongau, Bayern, 82380, Deutschland"
9381363,R,boundary,administrative,"Kolkata, West Bengal, India"
9389392,R,boundary,administrative,"Congo, Masina, Kinshasa, République démocratique du Congo"
939334,R,boundary,administrative,"Garmisch-Partenkirchen, Landkreis Garmisch-Partenkirchen, Bayern, Deutschland"
940675,R,boundary,administrative,"Östergötlands län, Sverige"
9408782,R,boundary,census,"Aptos, Seacliff, Santa Cruz County, California, United States"
940961,R,boundary,administrative,"Taufkirchen, Kraiburg am Inn (VGem), Landkreis Mühldorf am Inn, Bayern, 84574, Deutschland"
941078,R,boundary,administrative,"Elchingen, Landkreis Neu-Ulm, Bayern, 89275, Deutschland"
941087,R,boundary,administrative,"Neu-Ulm, Landkreis Neu-Ulm, Bayern, Deutschland"
941757,R,boundary,administrative,"Freilassing, Landkreis Berchtesgadener Land, Bayern, 83395, Deutschland"
942047,R,boundary,administrative,"Burgkirchen an der Alz, Landkreis Altötting, Bayern, 84508, Deutschland"
943557,R,boundary,administrative,"Eichstätt, Landkreis Eichstätt, Bayern, 85072, Deutschland"
943561,R,boundary,administrative,"Denkendorf, Landkreis Eichstätt, Bayern, 85095, Deutschland"
958109,R,boundary,administrative,"Untergriesbach, Landkreis Passau, Bayern, 94107, Deutschland"
958621,R,boundary,administrative,"Babenhausen, Landkreis Unterallgäu, Bayern, 87727, Deutschland"
959426,R,boundary,administrative,"Lindau (Bodensee), Landkreis Lindau, Bayern, 88131, Deutschland"
959645,R,boundary,administrative,"Schwarzach, Schwarzach (VGem), Landkreis Straubing-Bogen, Bayern, 94374, Deutschland"
959818,R,boundary,administrative,"Bernried, Landkreis Deggendorf, Bayern, 94505, Deutschland"
959902,R,boundary,administrative,"Reisbach, Landkreis Dingolfing-Landau, Bayern, 94419, Deutschland"
96388,R,boundary,administrative,"Les Molières, Palaiseau, Essonne, Île-de-France, France métropolitaine, 91470, France"
9660059,R,place,region,"New England, United States"
9686813,R,boundary,administrative,"Kabupaten Semarang, Jawa Tengah, Jawa, Indonesia"
9686822,R,boundary,administrative,"Cilacap, Jawa Tengah, Jawa, Indonesia"
9686827,R,boundary,administrative,"Pekalongan, Jawa Tengah, Jawa, Indonesia"
9687057,R,boundary,administrative,"Kudus, Jawa Tengah, Jawa, Indonesia"
96905,R,boundary,administrative,"Tamil Nadu, India"
9721587,R,boundary,administrative,"Nairobi, Kenya"
9960657,R,boundary,administrative,"Mondorf, Niederkassel, Rhein-Sieg-Kreis, Nordrhein-Westfalen, Deutschland"
1000858041,W,landuse,residential,"www, Benguela, Angola"
105204294,W,building,yes,"Familienzentrum, Bleiche-Schulweg, Bleiche, Bürkle-Bleiche, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
106165181,W,building,university,"stuv hub, 90, Emil-Fischer-Straße, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
107828406,W,building,yes,"2, Hildastraße, Kollnau, Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
1083572360,W,building,church,"St. Laurentius Nebenkapelle, Kirchplatz, Heidingsfeld, Würzburg, Bayern, 97084, Deutschland"
109121382,W,building,office,"11, Palo-Alto-Platz, Heidelberg Innovation Park, Kirchheim, Heidelberg, Baden-Württemberg, 69124, Deutschland"
1093685103,W,amenity,arts_centre,"Kulturzentrum E-Werk, 1, Fuchsenwiese, Thalermühle, Erlangen, Bayern, 91054, Deutschland"
110394180,W,tourism,hostel,"Jugendherberge Mannheim International, 21, Rheinpromenade, Lindenhof, Mannheim, Baden-Württemberg, 68163, Deutschland"
11065405,W,highway,unclassified,"Northwood Boulevard, Tallahassee, Leon County, Florida, 32303, United States"
111356569,W,building,commercial,"14, Eisenbahnstraße, Denzlingen, GVV Denzlingen-Vörstetten-Reute, Landkreis Emmendingen, Baden-Württemberg, 79211, Deutschland"
1135517980,W,building,religious,"27b, Friedrich-Ebert-Ring, Würzburg Altstadt, Würzburg, Bayern, 97072, Deutschland"
1142174691,W,amenity,school,"Richtsbergschule, 3, Karlsbader Weg, Oberer Richtsberg, Richtsberg, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
114796150,W,amenity,place_of_worship,"Lutherische Pfarrkirche St. Marien, 1, Lutherischer Kirchhof, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
1158269742,W,building,school,"Friedensreich Hundertwasser-Schule, 2, Schorkstraße, Obere Zellerau, Zellerau, Würzburg, Bayern, 97082, Deutschland"
1159336739,W,amenity,community_centre,"Rosengarten, 2, Rosengartenplatz, Oststadt, Schwetzingerstadt/Oststadt, Mannheim, Baden-Württemberg, 68161, Deutschland"
116954106,W,building,apartments,"17, Wahlenstraße, Ostermayer-Viertel, Altstadt, Regensburg, Bayern, 93047, Deutschland"
118297738,W,historic,building,"Thalheimsches Haus, 36, Kellereistraße, Eberbach, Verwaltungsgemeinschaft Eberbach, Rhein-Neckar-Kreis, Baden-Württemberg, 69412, Deutschland"
122748967,W,building,yes,"120, Kaiser-Friedrich-Straße, Eiche, Potsdam, Brandenburg, 14469, Deutschland"
123416534,W,building,yes,"D,C, Buccaneer Ridge Drive, Dogwood Acres, Johnson City, Washington County, East Tennessee, Tennessee, 37684, United States"
124779974,W,landuse,residential,"Purva Highlands Apartments, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India"
128547490,W,building,yes,"121 D, Kaiser-Friedrich-Straße, Eiche, Potsdam, Brandenburg, 14469, Deutschland"
128547494,W,building,yes,"121 E, Kaiser-Friedrich-Straße, Eiche, Potsdam, Brandenburg, 14469, Deutschland"
129537213,W,amenity,school,"Martin-Luther-Schule, 2, Savignystraße, Biegenviertel, Campusviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
1298098644,W,building,college,"Munster Technological University Kerry South Campus, Clash Road, Tralee Rural ED, Tralee, County Kerry, Munster, V92 VFY6, Éire / Ireland"
130407751,W,amenity,townhall,"Rathaus Endingen, 6, Marktplatz, Endingen, Endingen am Kaiserstuhl, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79346, Deutschland"
130408485,W,building,yes,"Kolpingheim, 11, Bei der oberen Kirche, Endingen, Endingen am Kaiserstuhl, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79346, Deutschland"
131506189,W,amenity,place_of_worship,"Sankt Stephan, 1, Wilhelm-Schwinn-Platz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
133578644,W,place,city,"Serowe, Central District, Botswana"
1355338158,W,building,house,"Old Carpow, Carpow, Perth and Kinross, Alba / Scotland, KY14 6EN, United Kingdom"
140594474,W,landuse,industrial,"Umspannwerk Heidenfeld, Röthlein, Landkreis Schweinfurt, Bayern, 97520, Deutschland"
141862937,W,building,yes,"Gött, 8, Unterpinswang, Katastralgemeinde Unterpinswang, Unterpinswang, Pinswang, Bezirk Reutte, Tirol, 6600, Österreich"
142431393,W,building,office,"Mafinex Technologiezentrum, 1, Julius-Hatry-Straße, Lindenhof, Mannheim, Baden-Württemberg, 68163, Deutschland"
142798148,W,amenity,community_centre,"Zeche Carl, 100, Wilhelm-Nieswandt-Allee, Altenessen-Süd, Altenessen, Stadtbezirk V, Essen, Nordrhein-Westfalen, 45326, Deutschland"
145129147,W,building,yes,"ehem. Volksbank, 16-18, Am Grün, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
145813977,W,amenity,townhall,"Rathaus Waldkirch, Marktplatz, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
146391426,W,building,office,"G19, 19, Gerberei, Thalermühle, Erlangen, Bayern, 91054, Deutschland"
146619231,W,leisure,park,"Talavera, Zellerau, Würzburg, Bayern, 97082, Deutschland"
147273692,W,leisure,hackerspace,"FabLab Würzburg, 5, Schönleinstraße, Äußere Pleich, Würzburg Altstadt, Würzburg, Bayern, 97080, Deutschland"
15259205,W,highway,pedestrian,"Sternplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
160147821,W,landuse,garages,"Como-Harriet Streetcar Line Car Barn, 4291, Linden Hills, Southwest, Minneapolis, Hennepin County, Minnesota, 55410, United States"
161466789,W,landuse,farmland,"Zwischen Jackerath, Jackerath, Titz, Kreis Düren, Nordrhein-Westfalen, 52445, Deutschland"
165900411,W,building,yes,"4, Reitgasse, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
166280787,W,amenity,community_centre,"Haus der Jugend, 21, Frankfurter Straße, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
180527847,W,building,government,"44, вулиця Вадима Благовісного, Центральний район, Миколаїв, Миколаївська міська громада, Миколаївський район, Миколаївська область, 54001, Україна"
183802439,W,amenity,university,"Universität Potsdam: Campus II - Golm, 24-25, Karl-Liebknecht-Straße, Golm, Potsdam, Brandenburg, 14476, Deutschland"
190164883,W,landuse,recreation_ground,"EMKA Sportzentrum Velbert, Röttgen, Velbert-Mitte, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42551, Deutschland"
192672848,W,building,yes,"10, Wuhrmatten, Bahlingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79353, Deutschland"
